# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96, f97, f98, f99, f100, f101, f102, f103, f104, f105, f106, f107, f108, f109, f110, f111, f112, f113, f114, f115, f116, f117, f118, f119, f120, f121, f122, f123, f124, f125, f126, f127, f128, f129, f130, f131, f132, f133, f134, f135, f136, f137, f138, f139, f140, f141, f142, f143, f144, f145, f146, f147, f148, f149, f150, f151, f152, f153, f154, f155, f156, f157, f158, f159, f160, f161, f162, f163, f164, f165, f166, f167, f168, f169, f170, f171, f172, f173, f174, f175, f176, f177, f178, f179, f180, f181, f182, f183, f184, f185, f186, f187, f188, f189, f190, f191, f192, f193, f194, f195, f196, f197, f198, f199, f200, f201, f202, f203, f204, f205, f206, f207, f208, f209, f210, f211, f212, f213, f214, f215, f216, f217, f218, f219, f220, f221, f222, f223, f224, f225, f226, f227, f228, f229, f230, f231, f232, f233, f234, f235, f236, f237, f238, f239, f240, f241, f242, f243, f244, f245, f246, f247, f248, f249, f250, f251, f252, f253, f254, f255, f256, f257, f258, f259, f260, f261, f262, f263, f264, f265, f266, f267, f268, f269, f270, f271, f272, f273, f274, f275, f276, f277, f278, f279, f280, f281, f282, f283, f284, f285, f286, f287, f288, f289, f290, f291, f292, f293, f294, f295, f296, f297, f298, f299, f300, f301, f302, f303, f304, f305, f306, f307, f308, f309, f310, f311, f312, f313, f314, f315, f316, f317, f318, f319, f320, f321, f322, f323, f324, f325, f326, f327, f328, f329, f330, f331, f332, f333, f334, f335, f336, f337, f338, f339, f340, f341, f342, f343, f344, f345, f346, f347, f348, f349, f350, f351, f352, f353, f354, f355, f356, f357, f358, f359, f360, f361, f362, f363, f364, f365, f366, f367, f368, f369, f370, f371, f372, f373, f374, f375, f376, f377, f378, f379, f380, f381, f382, f383, f384, f385, f386, f387, f388, f389, f390, f391, f392, f393, f394, f395, f396, f397, f398, f399, f400, f401, f402, f403, f404, f405, f406, f407, f408, f409, f410, f411, f412, f413, f414, f415, f416, f417, f418, f419, f420, f421, f422, f423, f424, f425, f426, f427, f428, f429, f430, f431, f432, f433, f434, f435, f436, f437, f438, f439, f440, f441, f442, f443, f444, f445, f446, f447, f448, f449, f450, f451, f452, f453, f454, f455, f456, f457, f458, f459, f460, f461, f462, f463, f464, f465, f466, f467, f468, f469, f470, f471, f472, f473, f474, f475, f476, f477, f478, f479, f480, f481, f482, f483, f484, f485, f486, f487, f488, f489, f490, f491, f492, f493, f494, f495, f496, f497, f498, f499, f500, f501, f502, f503, f504, f505, f506, f507, f508, f509, f510, f511, f512, f513, f514, f515, f516, f517, f518, f519, f520, f521, f522, f523, f524, f525, f526, f527, f528, f529, f530, f531, f532, f533, f534, f535, f536, f537, f538, f539, f540, f541, f542, f543, f544, f545, f546, f547, f548, f549, f550, f551, f552, f553, f554, f555, f556, f557, f558, f559, f560, f561, f562, f563, f564, f565, f566, f567, f568, f569, f570, f571, f572, f573, f574, f575, f576, f577, f578, f579, f580, f581, f582, f583, f584, f585, f586, f587, f588, f589, f590, f591, f592, f593, f594, f595, f596, f597, f598, f599
0.0099999, 1.98, 9.47146, 0.21069, -2.69108, 1.19019, 0.701904, -0.259399, 9.46667, 0.222661, -2.69348, 1.63269, 1.43433, -0.442505, 9.46907, 0.215478, -2.70066, 0.656128, 0.656128, -0.564575, 9.47146, 0.215478, -2.69108, -0.152588, 0.976562, -1.34277, 9.47625, 0.21069, -2.67193, 0.289917, 1.34277, -0.350952, 9.47386, 0.205901, -2.67672, 0.747681, -0.656128, 0.900269, 9.46907, 0.198719, -2.67672, 1.40381, -0.0305176, -0.259399, 9.46667, 0.181959, -2.67672, 1.11389, 2.01416, -1.02234, 9.46189, 0.179565, -2.68629, -0.62561, 0.518799, -1.49536, 9.46428, 0.189142, -2.68629, -0.488281, -0.0762939, -0.610352, 9.46428, 0.196325, -2.68151, 0.488281, 1.37329, 0.671387, 9.46428, 0.198719, -2.68869, 0.564575, 1.06812, 0.0457764, 9.46428, 0.19393, -2.69587, 0.106812, 0.610352, -1.41907, 9.46428, 0.201113, -2.70305, 0.457764, 1.37329, -1.17493, 9.46428, 0.205901, -2.70066, 0.915527, 2.02942, 0.900269, 9.45949, 0.203507, -2.68629, 0.854492, 1.32751, 1.23596, 9.45949, 0.19393, -2.66953, 0.411987, -0.320435, -0.991821, 9.45949, 0.177171, -2.66235, 0.732422, -0.640869, -1.44958, 9.46667, 0.179565, -2.67432, 1.00708, 1.02234, -0.549316, 9.47146, 0.201113, -2.69108, 0.518799, 2.22778, -0.106812, 9.47386, 0.220267, -2.69348, 0.50354, 1.66321, 0.671387, 9.46907, 0.203507, -2.68151, 0.411987, -0.320435, 0.198364, 9.46189, 0.186748, -2.68151, 0.0305176, 0.946045, -1.72424, 9.46189, 0.181959, -2.68869, -0.0152588, 1.60217, -1.4801, 9.4571, 0.196325, -2.69108, -0.0305176, 0.808716, 0.518799, 9.45949, 0.213084, -2.6839, 0.259399, 0.427246, 1.08337, 9.46189, 0.220267, -2.67911, 0.396729, 0.747681, -0.152588, 9.46189, 0.203507, -2.68629, 0.289917, 0.610352, -0.366211, 9.46667, 0.19393, -2.69587, 0.167847, 1.12915, -0.350952, 9.46907, 0.196325, -2.70066, 0.228882, 1.57166, -0.747681, 9.46907, 0.198719, -2.70066, 0.62561, 0.88501, 0.38147, 9.46907, 0.186748, -2.69108, 0.656128, 0.549316, 1.08337, 9.46907, 0.184354, -2.6839, 0.350952, 0.274658, -1.44958, 9.46907, 0.186748, -2.69348, 0.106812, 0.473022, -1.9989, 9.46907, 0.203507, -2.70305, 0.869751, 1.40381, 0.869751, 9.46907, 0.227449, -2.71502, 1.11389, 1.69373, 2.02942, 9.46907, 0.237026, -2.71263, 0.915527, 1.52588, 0.610352, 9.46907, 0.227449, -2.71263, 0.656128, 0.732422, -0.244141, 9.46667, 0.215478, -2.70066, 0.808716, 1.12915, 0.244141, 9.46667, 0.203507, -2.68151, 0.610352, 2.31934, 0.762939, 9.46667, 0.191536, -2.66714, -0.0915527, 0.595093, 0.534058, 9.46428, 0.169988, -2.65517, -0.0457764, -0.854492, 0.183105, 9.46428, 0.160412, -2.66235, 0.183105, -0.0305176, -1.05286, 9.46189, 0.158017, -2.68629, 0.518799, 1.44958, -0.854492, 9.46189, 0.174777, -2.69827, 0.473022, 2.01416, 0.12207, 9.46189, 0.191536, -2.70066, 0.0305176, 0.640869, 0.274658, 9.46189, 0.203507, -2.69587, -0.12207, -0.595093, -0.183105, 9.46428, 0.208296, -2.69108, 0.305176, 0.457764, -0.595093, 9.46428, 0.203507, -2.69348, 0.62561, 1.70898, -0.106812, 9.46667, 0.196325, -2.69587, 0.457764, 1.20544, 0.106812, 9.46667, 0.191536, -2.6839, 0.213623, 0.518799, -0.732422, 9.46667, 0.196325, -2.67432, -0.106812, -0.213623, -0.976562, 9.46907, 0.205901, -2.67672, 0.0305176, -0.259399, -0.167847, 9.46667, 0.215478, -2.68629, 0.350952, 0.869751, 0.442505, 9.46667, 0.215478, -2.69348, 0.366211, 0.991821, 0.137329, 9.46428, 0.201113, -2.69108, 0.289917, 0.0610352, -0.38147, 9.45949, 0.184354, -2.69108, -0.12207, -0.762939, -0.88501, 9.4571, 0.174777, -2.68869, -0.0305176, 0.0152588, -1.20544, 9.4571, 0.184354, -2.69348, 0.106812, 0.62561, -1.43433, 9.45949, 0.203507, -2.70545, 0.457764, 0.137329, -0.549316, 9.45949, 0.23942, -2.7246, 0.350952, -0.137329, -0.244141, 9.46667, 0.265756, -2.74136, 0.869751, 1.09863, 0.671387, 9.46907, 0.277727, -2.74376, 1.12915, 2.31934, 1.69373, 9.46907, 0.265756, -2.72939, 0.488281, 0.778198, 1.40381, 9.46907, 0.220267, -2.70784, 0.152588, -0.915527, 0.930786, 9.46428, 0.174777, -2.69587, 0.12207, -0.579834, -0.656128, 9.45949, 0.153229, -2.70545, 0.640869, 0.747681, -1.87683, 9.4547, 0.160412, -2.72221, 0.869751, 1.70898, -0.427246, 9.45231, 0.191536, -2.72939, 0.549316, 1.12915, 1.0376, 9.44991, 0.227449, -2.73897, 0.50354, -0.473022, 0.961304, 9.45231, 0.237026, -2.74136, 1.0376, 0.488281, 0.518799, 9.45231, 0.229843, -2.73897, 1.28174, 2.31934, 0.747681, 9.4547, 0.205901, -2.73418, 0.62561, 1.09863, 0.732422, 9.4547, 0.191536, -2.71981, 0.0152588, -0.259399, -0.62561, 9.4571, 0.177171, -2.71263, 0.411987, 0.183105, -0.350952, 9.4571, 0.172383, -2.70784, 0.62561, 1.09863, 0.671387, 9.46189, 0.174777, -2.71502, 0.198364, 0.579834, 0.198364, 9.46428, 0.181959, -2.71981, 0.12207, 0.38147, -0.854492, 9.46428, 0.196325, -2.71981, 0.12207, 0.686646, -0.366211, 9.46428, 0.208296, -2.727, 0.106812, 0.488281, 1.05286, 9.46189, 0.213084, -2.73418, 0.289917, 0.244141, 1.00708, 9.4571, 0.205901, -2.73657, 0.62561, 1.11389, -0.137329, 9.44991, 0.189142, -2.73657, 0.534058, 1.20544, -0.350952, 9.44752, 0.179565, -2.74136, 0.183105, 0.106812, -0.0152588, 9.44513, 0.184354, -2.73657, 0.167847, 0.930786, 0.0457764, 9.44513, 0.189142, -2.73178, 0.457764, 1.57166, 0.411987, 9.44752, 0.184354, -2.73657, 0.366211, 0.366211, 0.747681, 9.44991, 0.184354, -2.73178, 0.457764, 0.686646, -0.152588, 9.45231, 0.181959, -2.72939, 0.595093, 1.41907, -0.457764, 9.4547, 0.179565, -2.73418, 0.808716, 0.930786, 0.640869, 9.4547, 0.181959, -2.72939, 0.579834, 0.595093, 0.549316, 9.4547, 0.179565, -2.73657, 0.671387, 0.808716, -0.12207, 9.4571, 0.181959, -2.73897, 0.854492, 1.52588, -0.106812, 9.46428, 0.19393, -2.74376, 0.656128, 1.96838, 0.717163, 9.47386, 0.217872, -2.76051, 0.335693, 1.20544, 1.57166, 9.48343, 0.241814, -2.77249, 1.297, 2.89917, 2.39563, 9.47864, 0.25618, -2.77009, 2.05994, 5.09644, 3.75366, 9.4571, 0.158017, -2.70784, 0.50354, 0.976562, 2.31934, 9.44752, 0.0957681, -2.66235, 0.427246, 0.640869, -0.823975, 9.44273, 0.047884, -2.63841, 0.732422, 1.17493, 0.12207
0.21, 1.98, 9.46428, 0.196325, -2.68151, 0.488281, 1.37329, 0.671387, 9.46428, 0.198719, -2.68869, 0.564575, 1.06812, 0.0457764, 9.46428, 0.19393, -2.69587, 0.106812, 0.610352, -1.41907, 9.46428, 0.201113, -2.70305, 0.457764, 1.37329, -1.17493, 9.46428, 0.205901, -2.70066, 0.915527, 2.02942, 0.900269, 9.45949, 0.203507, -2.68629, 0.854492, 1.32751, 1.23596, 9.45949, 0.19393, -2.66953, 0.411987, -0.320435, -0.991821, 9.45949, 0.177171, -2.66235, 0.732422, -0.640869, -1.44958, 9.46667, 0.179565, -2.67432, 1.00708, 1.02234, -0.549316, 9.47146, 0.201113, -2.69108, 0.518799, 2.22778, -0.106812, 9.47386, 0.220267, -2.69348, 0.50354, 1.66321, 0.671387, 9.46907, 0.203507, -2.68151, 0.411987, -0.320435, 0.198364, 9.46189, 0.186748, -2.68151, 0.0305176, 0.946045, -1.72424, 9.46189, 0.181959, -2.68869, -0.0152588, 1.60217, -1.4801, 9.4571, 0.196325, -2.69108, -0.0305176, 0.808716, 0.518799, 9.45949, 0.213084, -2.6839, 0.259399, 0.427246, 1.08337, 9.46189, 0.220267, -2.67911, 0.396729, 0.747681, -0.152588, 9.46189, 0.203507, -2.68629, 0.289917, 0.610352, -0.366211, 9.46667, 0.19393, -2.69587, 0.167847, 1.12915, -0.350952, 9.46907, 0.196325, -2.70066, 0.228882, 1.57166, -0.747681, 9.46907, 0.198719, -2.70066, 0.62561, 0.88501, 0.38147, 9.46907, 0.186748, -2.69108, 0.656128, 0.549316, 1.08337, 9.46907, 0.184354, -2.6839, 0.350952, 0.274658, -1.44958, 9.46907, 0.186748, -2.69348, 0.106812, 0.473022, -1.9989, 9.46907, 0.203507, -2.70305, 0.869751, 1.40381, 0.869751, 9.46907, 0.227449, -2.71502, 1.11389, 1.69373, 2.02942, 9.46907, 0.237026, -2.71263, 0.915527, 1.52588, 0.610352, 9.46907, 0.227449, -2.71263, 0.656128, 0.732422, -0.244141, 9.46667, 0.215478, -2.70066, 0.808716, 1.12915, 0.244141, 9.46667, 0.203507, -2.68151, 0.610352, 2.31934, 0.762939, 9.46667, 0.191536, -2.66714, -0.0915527, 0.595093, 0.534058, 9.46428, 0.169988, -2.65517, -0.0457764, -0.854492, 0.183105, 9.46428, 0.160412, -2.66235, 0.183105, -0.0305176, -1.05286, 9.46189, 0.158017, -2.68629, 0.518799, 1.44958, -0.854492, 9.46189, 0.174777, -2.69827, 0.473022, 2.01416, 0.12207, 9.46189, 0.191536, -2.70066, 0.0305176, 0.640869, 0.274658, 9.46189, 0.203507, -2.69587, -0.12207, -0.595093, -0.183105, 9.46428, 0.208296, -2.69108, 0.305176, 0.457764, -0.595093, 9.46428, 0.203507, -2.69348, 0.62561, 1.70898, -0.106812, 9.46667, 0.196325, -2.69587, 0.457764, 1.20544, 0.106812, 9.46667, 0.191536, -2.6839, 0.213623, 0.518799, -0.732422, 9.46667, 0.196325, -2.67432, -0.106812, -0.213623, -0.976562, 9.46907, 0.205901, -2.67672, 0.0305176, -0.259399, -0.167847, 9.46667, 0.215478, -2.68629, 0.350952, 0.869751, 0.442505, 9.46667, 0.215478, -2.69348, 0.366211, 0.991821, 0.137329, 9.46428, 0.201113, -2.69108, 0.289917, 0.0610352, -0.38147, 9.45949, 0.184354, -2.69108, -0.12207, -0.762939, -0.88501, 9.4571, 0.174777, -2.68869, -0.0305176, 0.0152588, -1.20544, 9.4571, 0.184354, -2.69348, 0.106812, 0.62561, -1.43433, 9.45949, 0.203507, -2.70545, 0.457764, 0.137329, -0.549316, 9.45949, 0.23942, -2.7246, 0.350952, -0.137329, -0.244141, 9.46667, 0.265756, -2.74136, 0.869751, 1.09863, 0.671387, 9.46907, 0.277727, -2.74376, 1.12915, 2.31934, 1.69373, 9.46907, 0.265756, -2.72939, 0.488281, 0.778198, 1.40381, 9.46907, 0.220267, -2.70784, 0.152588, -0.915527, 0.930786, 9.46428, 0.174777, -2.69587, 0.12207, -0.579834, -0.656128, 9.45949, 0.153229, -2.70545, 0.640869, 0.747681, -1.87683, 9.4547, 0.160412, -2.72221, 0.869751, 1.70898, -0.427246, 9.45231, 0.191536, -2.72939, 0.549316, 1.12915, 1.0376, 9.44991, 0.227449, -2.73897, 0.50354, -0.473022, 0.961304, 9.45231, 0.237026, -2.74136, 1.0376, 0.488281, 0.518799, 9.45231, 0.229843, -2.73897, 1.28174, 2.31934, 0.747681, 9.4547, 0.205901, -2.73418, 0.62561, 1.09863, 0.732422, 9.4547, 0.191536, -2.71981, 0.0152588, -0.259399, -0.62561, 9.4571, 0.177171, -2.71263, 0.411987, 0.183105, -0.350952, 9.4571, 0.172383, -2.70784, 0.62561, 1.09863, 0.671387, 9.46189, 0.174777, -2.71502, 0.198364, 0.579834, 0.198364, 9.46428, 0.181959, -2.71981, 0.12207, 0.38147, -0.854492, 9.46428, 0.196325, -2.71981, 0.12207, 0.686646, -0.366211, 9.46428, 0.208296, -2.727, 0.106812, 0.488281, 1.05286, 9.46189, 0.213084, -2.73418, 0.289917, 0.244141, 1.00708, 9.4571, 0.205901, -2.73657, 0.62561, 1.11389, -0.137329, 9.44991, 0.189142, -2.73657, 0.534058, 1.20544, -0.350952, 9.44752, 0.179565, -2.74136, 0.183105, 0.106812, -0.0152588, 9.44513, 0.184354, -2.73657, 0.167847, 0.930786, 0.0457764, 9.44513, 0.189142, -2.73178, 0.457764, 1.57166, 0.411987, 9.44752, 0.184354, -2.73657, 0.366211, 0.366211, 0.747681, 9.44991, 0.184354, -2.73178, 0.457764, 0.686646, -0.152588, 9.45231, 0.181959, -2.72939, 0.595093, 1.41907, -0.457764, 9.4547, 0.179565, -2.73418, 0.808716, 0.930786, 0.640869, 9.4547, 0.181959, -2.72939, 0.579834, 0.595093, 0.549316, 9.4547, 0.179565, -2.73657, 0.671387, 0.808716, -0.12207, 9.4571, 0.181959, -2.73897, 0.854492, 1.52588, -0.106812, 9.46428, 0.19393, -2.74376, 0.656128, 1.96838, 0.717163, 9.47386, 0.217872, -2.76051, 0.335693, 1.20544, 1.57166, 9.48343, 0.241814, -2.77249, 1.297, 2.89917, 2.39563, 9.47864, 0.25618, -2.77009, 2.05994, 5.09644, 3.75366, 9.4571, 0.158017, -2.70784, 0.50354, 0.976562, 2.31934, 9.44752, 0.0957681, -2.66235, 0.427246, 0.640869, -0.823975, 9.44273, 0.047884, -2.63841, 0.732422, 1.17493, 0.12207, 9.44273, 0.0430956, -2.63602, 0.442505, 0.808716, 1.2207, 9.44752, 0.0670376, -2.65038, 0.0762939, 0.320435, 0.305176, 9.45231, 0.0957681, -2.66475, 0.473022, 0.869751, 0.442505, 9.4571, 0.105345, -2.67911, 0.88501, 0.88501, 1.58691, 9.45949, 0.102951, -2.68869, 0.686646, 0.137329, 0.640869, 9.46428, 0.0933739, -2.69108, 0.259399, 0.152588, -0.900269, 9.46667, 0.0909797, -2.70305, 0.0152588, 0.320435, -0.747681, 9.46907, 0.105345, -2.71981, 0.152588, 0.534058, 0.366211, 9.46667, 0.126893, -2.727, 0.595093, 1.40381, 1.05286, 9.46667, 0.126893, -2.73178, 0.793457, 1.31226, 1.54114
0.41, 1.98, 9.47386, 0.220267, -2.69348, 0.50354, 1.66321, 0.671387, 9.46907, 0.203507, -2.68151, 0.411987, -0.320435, 0.198364, 9.46189, 0.186748, -2.68151, 0.0305176, 0.946045, -1.72424, 9.46189, 0.181959, -2.68869, -0.0152588, 1.60217, -1.4801, 9.4571, 0.196325, -2.69108, -0.0305176, 0.808716, 0.518799, 9.45949, 0.213084, -2.6839, 0.259399, 0.427246, 1.08337, 9.46189, 0.220267, -2.67911, 0.396729, 0.747681, -0.152588, 9.46189, 0.203507, -2.68629, 0.289917, 0.610352, -0.366211, 9.46667, 0.19393, -2.69587, 0.167847, 1.12915, -0.350952, 9.46907, 0.196325, -2.70066, 0.228882, 1.57166, -0.747681, 9.46907, 0.198719, -2.70066, 0.62561, 0.88501, 0.38147, 9.46907, 0.186748, -2.69108, 0.656128, 0.549316, 1.08337, 9.46907, 0.184354, -2.6839, 0.350952, 0.274658, -1.44958, 9.46907, 0.186748, -2.69348, 0.106812, 0.473022, -1.9989, 9.46907, 0.203507, -2.70305, 0.869751, 1.40381, 0.869751, 9.46907, 0.227449, -2.71502, 1.11389, 1.69373, 2.02942, 9.46907, 0.237026, -2.71263, 0.915527, 1.52588, 0.610352, 9.46907, 0.227449, -2.71263, 0.656128, 0.732422, -0.244141, 9.46667, 0.215478, -2.70066, 0.808716, 1.12915, 0.244141, 9.46667, 0.203507, -2.68151, 0.610352, 2.31934, 0.762939, 9.46667, 0.191536, -2.66714, -0.0915527, 0.595093, 0.534058, 9.46428, 0.169988, -2.65517, -0.0457764, -0.854492, 0.183105, 9.46428, 0.160412, -2.66235, 0.183105, -0.0305176, -1.05286, 9.46189, 0.158017, -2.68629, 0.518799, 1.44958, -0.854492, 9.46189, 0.174777, -2.69827, 0.473022, 2.01416, 0.12207, 9.46189, 0.191536, -2.70066, 0.0305176, 0.640869, 0.274658, 9.46189, 0.203507, -2.69587, -0.12207, -0.595093, -0.183105, 9.46428, 0.208296, -2.69108, 0.305176, 0.457764, -0.595093, 9.46428, 0.203507, -2.69348, 0.62561, 1.70898, -0.106812, 9.46667, 0.196325, -2.69587, 0.457764, 1.20544, 0.106812, 9.46667, 0.191536, -2.6839, 0.213623, 0.518799, -0.732422, 9.46667, 0.196325, -2.67432, -0.106812, -0.213623, -0.976562, 9.46907, 0.205901, -2.67672, 0.0305176, -0.259399, -0.167847, 9.46667, 0.215478, -2.68629, 0.350952, 0.869751, 0.442505, 9.46667, 0.215478, -2.69348, 0.366211, 0.991821, 0.137329, 9.46428, 0.201113, -2.69108, 0.289917, 0.0610352, -0.38147, 9.45949, 0.184354, -2.69108, -0.12207, -0.762939, -0.88501, 9.4571, 0.174777, -2.68869, -0.0305176, 0.0152588, -1.20544, 9.4571, 0.184354, -2.69348, 0.106812, 0.62561, -1.43433, 9.45949, 0.203507, -2.70545, 0.457764, 0.137329, -0.549316, 9.45949, 0.23942, -2.7246, 0.350952, -0.137329, -0.244141, 9.46667, 0.265756, -2.74136, 0.869751, 1.09863, 0.671387, 9.46907, 0.277727, -2.74376, 1.12915, 2.31934, 1.69373, 9.46907, 0.265756, -2.72939, 0.488281, 0.778198, 1.40381, 9.46907, 0.220267, -2.70784, 0.152588, -0.915527, 0.930786, 9.46428, 0.174777, -2.69587, 0.12207, -0.579834, -0.656128, 9.45949, 0.153229, -2.70545, 0.640869, 0.747681, -1.87683, 9.4547, 0.160412, -2.72221, 0.869751, 1.70898, -0.427246, 9.45231, 0.191536, -2.72939, 0.549316, 1.12915, 1.0376, 9.44991, 0.227449, -2.73897, 0.50354, -0.473022, 0.961304, 9.45231, 0.237026, -2.74136, 1.0376, 0.488281, 0.518799, 9.45231, 0.229843, -2.73897, 1.28174, 2.31934, 0.747681, 9.4547, 0.205901, -2.73418, 0.62561, 1.09863, 0.732422, 9.4547, 0.191536, -2.71981, 0.0152588, -0.259399, -0.62561, 9.4571, 0.177171, -2.71263, 0.411987, 0.183105, -0.350952, 9.4571, 0.172383, -2.70784, 0.62561, 1.09863, 0.671387, 9.46189, 0.174777, -2.71502, 0.198364, 0.579834, 0.198364, 9.46428, 0.181959, -2.71981, 0.12207, 0.38147, -0.854492, 9.46428, 0.196325, -2.71981, 0.12207, 0.686646, -0.366211, 9.46428, 0.208296, -2.727, 0.106812, 0.488281, 1.05286, 9.46189, 0.213084, -2.73418, 0.289917, 0.244141, 1.00708, 9.4571, 0.205901, -2.73657, 0.62561, 1.11389, -0.137329, 9.44991, 0.189142, -2.73657, 0.534058, 1.20544, -0.350952, 9.44752, 0.179565, -2.74136, 0.183105, 0.106812, -0.0152588, 9.44513, 0.184354, -2.73657, 0.167847, 0.930786, 0.0457764, 9.44513, 0.189142, -2.73178, 0.457764, 1.57166, 0.411987, 9.44752, 0.184354, -2.73657, 0.366211, 0.366211, 0.747681, 9.44991, 0.184354, -2.73178, 0.457764, 0.686646, -0.152588, 9.45231, 0.181959, -2.72939, 0.595093, 1.41907, -0.457764, 9.4547, 0.179565, -2.73418, 0.808716, 0.930786, 0.640869, 9.4547, 0.181959, -2.72939, 0.579834, 0.595093, 0.549316, 9.4547, 0.179565, -2.73657, 0.671387, 0.808716, -0.12207, 9.4571, 0.181959, -2.73897, 0.854492, 1.52588, -0.106812, 9.46428, 0.19393, -2.74376, 0.656128, 1.96838, 0.717163, 9.47386, 0.217872, -2.76051, 0.335693, 1.20544, 1.57166, 9.48343, 0.241814, -2.77249, 1.297, 2.89917, 2.39563, 9.47864, 0.25618, -2.77009, 2.05994, 5.09644, 3.75366, 9.4571, 0.158017, -2.70784, 0.50354, 0.976562, 2.31934, 9.44752, 0.0957681, -2.66235, 0.427246, 0.640869, -0.823975, 9.44273, 0.047884, -2.63841, 0.732422, 1.17493, 0.12207, 9.44273, 0.0430956, -2.63602, 0.442505, 0.808716, 1.2207, 9.44752, 0.0670376, -2.65038, 0.0762939, 0.320435, 0.305176, 9.45231, 0.0957681, -2.66475, 0.473022, 0.869751, 0.442505, 9.4571, 0.105345, -2.67911, 0.88501, 0.88501, 1.58691, 9.45949, 0.102951, -2.68869, 0.686646, 0.137329, 0.640869, 9.46428, 0.0933739, -2.69108, 0.259399, 0.152588, -0.900269, 9.46667, 0.0909797, -2.70305, 0.0152588, 0.320435, -0.747681, 9.46907, 0.105345, -2.71981, 0.152588, 0.534058, 0.366211, 9.46667, 0.126893, -2.727, 0.595093, 1.40381, 1.05286, 9.46667, 0.126893, -2.73178, 0.793457, 1.31226, 1.54114, 9.47146, 0.112527, -2.73657, 0.213623, 0.564575, 0.305176, 9.47864, 0.117316, -2.74136, -0.106812, 1.57166, -1.63269, 9.48104, 0.131681, -2.75812, 1.05286, 3.40271, 0.946045, 9.47625, 0.158017, -2.75573, 2.24304, 4.13513, 4.04358, 9.46907, 0.155623, -2.72221, 2.45667, 3.58582, 3.75366, 9.45949, 0.102951, -2.66953, 0.595093, 1.05286, 1.60217, 9.4547, 0.0287304, -2.63602, -0.62561, -0.457764, -0.640869, 9.4547, -0.011971, -2.63123, -0.366211, 1.11389, -2.36511, 9.45949, -0.00957681, -2.65038, 1.15967, 3.35693, -0.732422, 9.45949, 0.0335188, -2.66714, 1.44958, 2.48718, 1.26648
