# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,9.66299819946289,1.8698714971542358,-0.090979665517807,5.2947998046875,-7.8125,5.0048828125
0.029999900000000003,9.617507934570312,1.7381904125213623,-0.13168109953403473,3.4637451171875,-5.0201416015625,5.2642822265625
0.0499999,9.552865028381348,1.6280571222305298,-0.23702596127986908,-0.67138671875,-0.3509521484375,3.7384033203125
0.0699999,9.500192642211914,1.5514427423477173,-0.42377370595932007,1.4801025390625,-1.708984375,1.0223388671875
0.08999990000000001,9.476250648498535,1.5514427423477173,-0.5889736413955688,2.2735595703125,-0.1678466796875,-0.457763671875
0.10999990000000001,9.488221168518066,1.599326729774475,-0.6823474764823914,-0.518798828125,6.4544677734375,3.0364990234375
0.1299999,9.528923034667969,1.6663644313812256,-0.6631938815116882,0.0457763671875,9.490966796875,5.1422119140625
0.14999990000000002,9.579200744628906,1.7357962131500244,-0.5650315880775452,3.265380859375,3.753662109375,3.082275390625
0.1699999,9.62947940826416,1.7357962131500244,-0.38067805767059326,-0.5035400390625,1.556396484375,3.082275390625
0.1899999,9.643844604492188,1.7860745191574097,-0.26336219906806946,-0.9002685546875,2.288818359375,1.617431640625
0.20999990000000002,9.636661529541016,1.8124107122421265,-0.21547815203666687,0,3.0059814453125,1.556396484375
0.2299999,9.617507934570312,1.8746598958969116,-0.2346317619085312,-3.47900390625,6.011962890625,4.5013427734375
0.2499999,9.59835433959961,1.9512743949890137,-0.20111294090747833,-6.2103271484375,9.2010498046875,3.2806396484375
0.2699999,9.588777542114258,1.9967641830444336,-0.14604631066322327,-2.4261474609375,7.3394775390625,4.69970703125
0.28999990000000003,9.57201862335205,1.9800047874450684,-0.0071826050989329815,0.152587890625,3.021240234375,5.5694580078125
0.3099999,9.53849983215332,1.8531121015548706,0.038307227194309235,5.6610107421875,-2.1820068359375,4.1351318359375
0.3299999,9.495404243469238,1.6543933153152466,0.05267243832349777,3.5858154296875,0.030517578125,-0.152587890625
0.34999990000000003,9.461885452270508,1.3934253454208374,-0.05506663769483566,-0.5645751953125,1.9989013671875,-1.922607421875
0.3699999,9.457097053527832,1.1971008777618408,-0.17477671802043915,-2.4261474609375,-0.1068115234375,-2.197265625
0.3899999,9.488221168518066,1.1300631761550903,-0.2825157940387726,-0.152587890625,0.6256103515625,-4.180908203125
0.40999990000000003,9.548076629638672,1.1971008777618408,-0.30885201692581177,-1.678466796875,1.678466796875,-4.5318603515625
0.4299999,9.610325813293457,1.3910311460494995,-0.3208230137825012,-2.960205078125,0.030517578125,-3.4942626953125
0.4499999,9.658209800720215,1.6711528301239014,-0.29209262132644653,-4.0740966796875,-1.64794921875,-2.8533935546875
0.4699999,9.68933391571045,1.946485996246338,-0.22744916379451752,-1.4801025390625,2.7923583984375,-1.0223388671875
0.4899999,9.696516990661621,2.1380221843719482,-0.16998831927776337,3.570556640625,3.631591796875,1.617431640625
0.5099999,9.68694019317627,2.2433669567108154,-0.035913024097681046,3.0059814453125,3.9520263671875,1.495361328125
0.5299999,9.674968719482422,2.097320795059204,0.3471592366695404,6.8206787109375,0.1678466796875,2.1209716796875
