# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,-3.043030261993408,-6.907271862030029,5.95677375793457,99.12109375,-81.3751220703125,35.2020263671875
0.029999900000000003,-2.806004285812378,-6.933608055114746,5.966350555419922,88.592529296875,-81.9244384765625,34.60693359375
0.0499999,-2.5785553455352783,-7.132327079772949,5.827486991882324,85.0067138671875,-81.7108154296875,21.3623046875
0.0699999,-2.406172752380371,-7.280767440795898,5.688623428344727,61.676025390625,-81.4208984375,-3.7689208984375
0.08999990000000001,-2.346317768096924,-7.285555839538574,5.580883979797363,73.8677978515625,-81.451416015625,-13.8092041015625
0.10999990000000001,-2.3127987384796143,-7.046135425567627,5.60722017288208,68.4814453125,-71.7620849609375,-3.0364990234375
0.1299999,-2.346317768096924,-6.584054470062256,5.75326681137085,29.5257568359375,-52.947998046875,-5.340576171875
0.14999990000000002,-2.3247697353363037,-6.074089527130127,5.95677375793457,59.7686767578125,-35.186767578125,-1.5106201171875
0.1699999,-2.248155355453491,-5.705382823944092,6.160281181335449,86.8377685546875,-13.0462646484375,24.810791015625
0.1899999,-2.1116859912872314,-5.626373767852783,6.435614109039307,21.7132568359375,29.5562744140625,43.1060791015625
0.20999990000000002,-1.98958158493042,-5.8442463874816895,6.890512466430664,-76.8585205078125,66.864013671875,30.6549072265625
0.2299999,-1.8483237028121948,-6.428431510925293,7.630321025848389,-96.5423583984375,60.48583984375,25.1312255859375
0.2499999,-1.7812861204147339,-7.132327079772949,8.473079681396484,-18.951416015625,24.6124267578125,29.449462890625
0.2699999,-1.7334020137786865,-7.7883381843566895,9.059659004211426,30.426025390625,-5.218505859375,25.360107421875
0.28999990000000003,-1.6615760326385498,-8.252813339233398,9.227252960205078,-11.993408203125,-3.9215087890625,11.932373046875
0.3099999,-1.6639702320098877,-8.367734909057617,8.815450668334961,-21.3165283203125,13.397216796875,-2.7008056640625
0.3299999,-1.680729627609253,-8.090007781982422,8.248024940490723,-34.0118408203125,24.3988037109375,-10.162353515625
0.34999990000000003,-1.7741034030914307,-7.620744228363037,7.709329605102539,-57.8155517578125,25.9857177734375,7.0953369140625
0.3699999,-1.9369091987609863,-7.108384609222412,7.333439826965332,-0.9307861328125,23.590087890625,21.9573974609375
0.3899999,-2.1595699787139893,-6.734889507293701,7.182605266571045,-22.5830078125,19.4091796875,13.24462890625
0.40999990000000003,-2.38462495803833,-6.564900875091553,7.15387487411499,-44.1436767578125,16.754150390625,5.2947998046875
0.4299999,-2.585737943649292,-6.512228488922119,7.1706342697143555,-46.1273193359375,8.148193359375,6.988525390625
0.4499999,-2.7988216876983643,-6.449979305267334,7.003039836883545,-50.4302978515625,-0.152587890625,16.41845703125
0.4699999,-2.9281086921691895,-6.552929878234863,6.813898086547852,-135.07080078125,1.4801025390625,26.763916015625
0.4899999,-2.983175277709961,-6.919242858886719,6.536170482635498,-89.84375,16.41845703125,21.942138671875
0.5099999,-2.985569477081299,-7.3454108238220215,6.390124320983887,-46.142578125,8.9874267578125,-20.7672119140625
0.5299999,-2.937685489654541,-7.608773231506348,6.299144744873047,-45.7611083984375,-15.411376953125,-42.2515869140625
0.5499999,-2.8634653091430664,-7.630321025848389,6.174646377563477,-25.5584716796875,-22.3541259765625,-3.5858154296875
0.5699999,-2.82515811920166,-7.448361396789551,5.8657941818237305,-16.66259765625,-10.040283203125,34.149169921875
0.5899998999999999,-2.7892448902130127,-7.328651428222656,5.4252610206604,-49.2095947265625,5.2947998046875,24.1851806640625
0.6099998999999999,-2.760514497756958,-7.51779317855835,4.999093055725098,-77.9571533203125,17.9901123046875,10.0555419921875
0.6299999,-2.7509377002716064,-8.032546997070312,4.754884719848633,-84.77783203125,22.3541259765625,19.47021484375
0.6499999,-2.782062292098999,-8.71728801727295,4.730942726135254,-38.3148193359375,17.9290771484375,22.5372314453125
0.6699999,-2.8155810832977295,-9.35654067993164,4.8937482833862305,-5.096435546875,6.256103515625,-4.3792724609375
0.6899999,-2.8443117141723633,-9.739612579345703,5.123591423034668,16.9219970703125,-9.27734375,-28.106689453125
0.7099999,-2.832340717315674,-9.746794700622559,5.303156852722168,49.6368408203125,-19.0582275390625,-22.3846435546875
0.7299998999999999,-2.7676970958709717,-9.402029991149902,5.4013190269470215,41.6412353515625,-23.468017578125,-10.0555419921875
0.7499998999999999,-2.674323320388794,-8.9064302444458,5.374982833862305,36.2091064453125,-28.86962890625,-8.97216796875
0.7699999,-2.535459518432617,-8.463502883911133,5.2672438621521,33.7066650390625,-31.9366455078125,-9.3994140625
0.7899999,-2.3942017555236816,-8.125920295715332,5.080495834350586,31.097412109375,-28.5491943359375,-5.3558349609375
0.8099999,-2.252943754196167,-7.927201747894287,4.850652694702148,19.9127197265625,-20.599365234375,2.2125244140625
0.8299999,-2.1380221843719482,-7.888894557952881,4.613626480102539,3.60107421875,-11.505126953125,5.828857421875
0.8499998999999999,-2.070984363555908,-8.030152320861816,4.410119533538818,-13.73291015625,-2.532958984375,0.91552734375
0.8699998999999999,-2.027888774871826,-8.26239013671875,4.2544965744018555,-36.07177734375,7.50732421875,-9.918212890625
0.8899999,-2.0254945755004883,-8.513781547546387,4.144362926483154,-56.1981201171875,21.331787109375,-14.4805908203125
0.9099999,-2.0446481704711914,-8.779537200927734,4.158728122711182,-88.409423828125,37.17041015625,-8.97216796875
0.9299999,-2.0925323963165283,-9.028534889221191,4.285621166229248,-93.414306640625,39.97802734375,-9.8419189453125
0.9499999,-2.1715409755706787,-9.289502143859863,4.577713489532471,-77.45361328125,29.327392578125,-19.7601318359375
0.9699998999999999,-2.2409727573394775,-9.459490776062012,4.917690277099609,-52.55126953125,12.8021240234375,-27.83203125
0.9899998999999999,-2.2888567447662354,-9.485827445983887,5.169081687927246,-9.9029541015625,0.5645751953125,-21.1181640625
1.0099999,-2.2840683460235596,-9.370905876159668,5.238513469696045,15.31982421875,-2.0294189453125,-10.3912353515625
1.0299999,-2.183511972427368,-9.30386734008789,5.173870086669922,4.6844482421875,4.7760009765625,-4.3182373046875
1.0499999,-2.0254945755004883,-9.44752025604248,5.080495834350586,-5.2947998046875,4.3487548828125,-9.33837890625
1.0699999,-1.86508309841156,-9.751583099365234,5.003881454467773,33.3404541015625,-9.3841552734375,-27.6947021484375
1.0899999,-1.7501614093780518,-10.031704902648926,4.963180065155029,55.2825927734375,-17.76123046875,-40.374755859375
1.1099999,-1.778891921043396,-10.04846477508545,4.8937482833862305,56.82373046875,-13.3819580078125,-39.306640625
1.1299999,-1.9608511924743652,-9.634267807006836,4.759673118591309,46.4019775390625,-4.119873046875,-34.2254638671875
1.1499999,-2.1954829692840576,-8.87051773071289,4.620809078216553,27.7557373046875,8.636474609375,-26.42822265625
1.1699998999999999,-2.3965959548950195,-7.999027729034424,4.532223701477051,6.5155029296875,24.4140625,-9.521484375
1.1899998999999999,-2.456450939178467,-7.319074630737305,4.563348293304443,-12.847900390625,37.139892578125,9.796142578125
1.2099999,-2.360682964324951,-7.048529624938965,4.683058738708496,-14.2059326171875,37.139892578125,17.6544189453125
1.2299999,-2.2218191623687744,-7.273584842681885,4.807557106018066,11.6119384765625,26.397705078125,14.7552490234375
1.2499999,-2.0805611610412598,-7.845798969268799,4.898536682128906,15.472412109375,21.91162109375,0.244140625
1.2699999,-2.03507137298584,-8.44195556640625,4.912901878356934,-14.8468017578125,28.717041015625,-19.59228515625
1.2899999,-2.051830768585205,-8.868123054504395,4.927267074584961,-27.2369384765625,37.567138671875,-23.8494873046875
1.3099999,-2.094926595687866,-9.026140213012695,5.032611846923828,-28.01513671875,35.430908203125,-18.3868408203125
1.3299999,-2.1045033931732178,-8.956708908081055,5.2265424728393555,-10.7574462890625,20.1873779296875,-19.0277099609375
1.3499999,-2.075772762298584,-8.810662269592285,5.418078422546387,21.1944580078125,3.96728515625,-16.78466796875
1.3699999,-1.9847931861877441,-8.643068313598633,5.420472621917725,65.155029296875,-1.40380859375,-14.7705078125
1.3899999,-1.8291701078414917,-8.470685958862305,5.212177276611328,49.1790771484375,13.671875,-21.1639404296875
1.4099999,-1.7070658206939697,-8.415618896484375,4.955997467041016,-15.289306640625,32.3486328125,-16.3116455078125
1.4299998999999999,-1.577778935432434,-8.461109161376953,4.7620673179626465,-11.9171142578125,35.70556640625,-16.693115234375
1.4499999,-1.501164436340332,-8.571242332458496,4.747702121734619,18.5089111328125,20.9503173828125,-28.9306640625
1.4699999,-1.482010841369629,-8.5903959274292,4.833893299102783,17.5933837890625,8.8348388671875,-35.0189208984375
1.4899999,-1.534683346748352,-8.33182144165039,4.817133903503418,13.824462890625,17.2271728515625,-24.322509765625
1.5099999,-1.647210717201233,-7.91283655166626,4.716577529907227,-14.83154296875,38.2843017578125,5.43212890625
1.5299999,-1.843535304069519,-7.536946773529053,4.5609540939331055,-35.2630615234375,51.513671875,33.0657958984375
1.5499999,-2.0829553604125977,-7.481880187988281,4.4723687171936035,-28.01513671875,52.24609375,36.31591796875
1.5699999,-2.408566951751709,-7.8098859786987305,4.525041103363037,-39.276123046875,46.8902587890625,16.4642333984375
1.5899999,-2.676717519760132,-8.307879447937012,4.637568473815918,-44.3878173828125,42.510986328125,-9.09423828125
1.6099999,-2.736572504043579,-8.710105895996094,4.776432514190674,-39.7491455078125,36.773681640625,-21.1029052734375
1.6299999,-2.4205379486083984,-8.889671325683594,4.841075897216797,-10.7879638671875,18.035888671875,-15.3656005859375
1.6499999,-1.867477297782898,-8.916007041931152,4.797980308532715,26.55029296875,-6.500244140625,-2.5787353515625
1.6699999,-1.3527239561080933,-8.89685344696045,4.594472885131836,54.1839599609375,-17.9595947265625,-0.2593994140625
1.6899998999999999,-1.0749965906143188,-8.882488250732422,4.304774761199951,43.365478515625,-14.22119140625,-8.270263671875
1.7099999,-1.1037269830703735,-8.848969459533691,3.974374771118164,17.88330078125,-6.011962890625,-8.056640625
1.7299999,-1.3263877630233765,-8.700529098510742,3.7038300037384033,-20.5230712890625,3.6468505859375,8.6517333984375
1.7499999,-1.5897499322891235,-8.525752067565918,3.598485231399536,-65.948486328125,8.026123046875,25.5126953125
1.7699999,-1.8818424940109253,-8.367734909057617,3.778050184249878,-65.00244140625,1.4495849609375,35.9649658203125
1.7899999,-2.1475989818573,-8.38449478149414,4.211400985717773,-59.1888427734375,-26.1688232421875,45.1507568359375
1.8099999,-2.38462495803833,-8.449137687683105,4.60165548324585,40.0238037109375,-48.2177734375,32.5469970703125
1.8299999,-2.5019407272338867,-8.508993148803711,4.896142482757568,64.63623046875,-46.56982421875,16.265869140625
1.8499999,-2.5067291259765625,-8.53293514251709,4.73573112487793,88.8214111328125,-28.564453125,24.35302734375
1.8699999,-2.518700122833252,-8.461109161376953,4.240131378173828,90.9271240234375,-8.3465576171875,35.33935546875
1.8899999,-2.5067291259765625,-8.267178535461426,3.6320040225982666,38.6810302734375,15.9759521484375,35.8428955078125
1.9099999,-2.5234885215759277,-8.11634349822998,3.1866824626922607,-1.15966796875,40.9393310546875,51.483154296875
1.9299998999999999,-2.631227731704712,-8.044517517089844,3.160346269607544,-21.575927734375,58.868408203125,63.1103515625
1.9499999,-2.736572504043579,-8.11634349822998,3.598485231399536,-30.914306640625,56.182861328125,52.3681640625
1.9699999,-2.911349296569824,-8.259995460510254,4.369418144226074,-30.2276611328125,28.5186767578125,28.106689453125
1.9899999,-3.1196448802948,-8.281543731689453,5.114014625549316,-7.7056884765625,2.62451171875,17.2119140625
2.0099999,-3.3279404640197754,-8.099584579467773,5.638344764709473,-14.2669677734375,-8.6212158203125,28.2745361328125
2.0299999,-3.6080620288848877,-7.762001991271973,5.760449409484863,-15.8843994140625,-10.406494140625,48.126220703125
2.0499999,-3.821146011352539,-7.493851184844971,5.566518783569336,0.823974609375,-11.9171142578125,61.859130859375
2.0699999,-3.866635799407959,-7.438784599304199,5.212177276611328,-12.63427734375,-15.0146484375,53.5736083984375
2.0899999,-3.9217023849487305,-7.5201873779296875,4.9368438720703125,-59.5703125,-24.1546630859375,40.8782958984375
2.1099999,-3.8570590019226074,-7.795520782470703,4.738125324249268,-32.71484375,-38.4063720703125,44.6319580078125
2.1299999,-4.022258758544922,-8.020575523376465,4.728548526763916,0.9002685546875,-57.373046875,39.3524169921875
2.1499999,-4.225766181945801,-8.130708694458008,4.778826713562012,29.6478271484375,-71.0601806640625,35.8123779296875
2.1699999,-4.462791919708252,-8.17380428314209,4.771644115447998,42.633056640625,-77.08740234375,44.586181640625
2.1899999,-4.599261283874512,-8.128314971923828,4.656722068786621,37.078857421875,-70.709228515625,49.468994140625
2.2099999,-4.627991676330566,-8.018181800842285,4.441244125366211,20.6298828125,-50.7965087890625,35.9344482421875
2.2299999,-4.513070106506348,-8.097189903259277,4.180276393890381,4.9896240234375,-30.120849609375,30.6854248046875
2.2499999,-4.441244125366211,-8.195352554321289,3.9839515686035156,-8.9569091796875,-19.59228515625,18.1121826171875
2.2699999,-4.304774761199951,-8.197746276855469,3.976768970489502,-35.9649658203125,-10.711669921875,-1.8463134765625
2.2899999,-4.2951979637146,-8.145073890686035,4.175487995147705,-38.360595703125,-7.3699951171875,2.50244140625
2.3099999,-4.474762916564941,-7.7883381843566895,4.455609321594238,-0.9613037109375,-19.317626953125,15.8233642578125
2.3299999,-4.455609321594238,-7.275979042053223,4.73573112487793,30.6243896484375,-31.158447265625,36.651611328125
2.3499999,-4.575319290161133,-7.0126166343688965,5.281609058380127,29.96826171875,-21.1944580078125,66.3299560546875
2.3699999,-4.417302131652832,-6.821080684661865,5.492298603057861,74.89013671875,-49.3316650390625,56.9610595703125
2.3899999,-4.225766181945801,-7.000645637512207,5.633556365966797,101.9439697265625,-58.4716796875,46.2646484375
2.4099999,-4.137180328369141,-7.285555839538574,5.408501625061035,60.394287109375,-20.1263427734375,34.3017578125
2.4299999,-4.225766181945801,-7.400477409362793,5.008669853210449,-19.8516845703125,17.8375244140625,10.9710693359375
2.4499999,-4.46518611907959,-7.24485445022583,4.879383087158203,-78.3843994140625,33.8592529296875,4.150390625
2.4699999,-4.790797710418701,-6.885724067687988,5.2049946784973145,-70.7855224609375,19.2108154296875,25.7568359375
2.4899999,-5.0900726318359375,-6.567295074462891,6.071695327758789,-43.64013671875,-10.3912353515625,46.6766357421875
2.5099999,-5.341464042663574,-6.507440090179443,6.921637058258057,30.242919921875,-59.3719482421875,41.56494140625
2.5299999,-5.16429328918457,-6.9240312576293945,7.357381820678711,88.7451171875,-103.1646728515625,24.7802734375
2.5499999,-5.018246650695801,-7.438784599304199,7.022193431854248,109.8785400390625,-100.494384765625,-9.2315673828125
2.5699999,-4.630385875701904,-7.752425193786621,6.145915985107422,34.9884033203125,-46.5545654296875,-32.7606201171875
2.5899999,-4.280832767486572,-7.673416614532471,5.17626428604126,-48.0194091796875,8.72802734375,-27.64892578125
2.6099999,-4.206612586975098,-7.242460250854492,4.458003520965576,-34.2559814453125,24.3072509765625,-20.0042724609375
